id,conversation,username,text,retweets,favorites,date,batch
930551103103610880,930547844444016646,DorudiNL,silencing is approving miso gin y and violence .,2,4,2017-11-14,batch_201.json
930551100956205056,930551100956205056,Psy_sa1,how sparks sharing — and healing,0,0,2017-11-14,batch_201.json
930551098548609024,930551098548609024,byronmccauley,byron mccauley on roy moore : sexual harassment abuse a violation of human rights via,0,3,2017-11-14,batch_201.json
930550959733952512,930550959733952512,sarahbeth0404,watch anita hill and aly raisman share their stories on stage together …,0,0,2017-11-14,batch_201.json
930550476101341195,930542211225276416,joeld,then why not make the clicks unprofitable ? our kids will be dead before ever leads to sleazy bloggers and click mills eradicating cleavage from their sites .,0,0,2017-11-14,batch_201.json
930550374502510592,930550374502510592,AvivaVaughn,has me thinking about how i portray my heroes . i want my books to provide positive roles models for readers but the other day . <repeated> …,0,0,2017-11-14,batch_201.json
930550351245099008,930550351245099008,ileong,perhaps men should get into the action & show our support by posting unruly photos of ourselves with the tag ? <repeated> … via,0,0,2017-11-14,batch_201.json
930550164384813058,930550164384813058,9PT,the latest business news ! …,0,0,2017-11-14,batch_201.json
930550112576770049,930550112576770049,RATLBABLEBATTLE,where s vi bhuti  - a short film on sexual abuse campaign … via,0,1,2017-11-14,batch_201.json
930550088815976448,930550088815976448,renegademom,that is odd because i was raped  36 years ago and i remember everything . …,0,0,2017-11-14,batch_201.json
930549992946831360,930549992946831360,DeidreHClark,how hypocritical this post is as you just lost a <money> million dollar bid to silence your own sexual harassment victim ? …,0,1,2017-11-14,batch_201.json
930549909656305667,930549909656305667,wendyjhowell,i want to say as clearly and loudly as i can that i stand with & must go .,0,3,2017-11-14,batch_201.json
930549870632595458,930549870632595458,Lady_Huntress67,loud and proud ! thank you for backing not only your wife & friends but women in general . …,0,2,2017-11-14,batch_201.json
930549776092889094,930549776092889094,heyhiwoo,telling my favorite shitty high school …,0,0,2017-11-14,batch_201.json
930549752625852417,930549752625852417,Wycliffe_UofT,what should christians do in light of the movement ? web log post by annette brownlee …,0,0,2017-11-14,batch_201.json
930549709151920131,930549709151920131,rolandixor,i ll just leave this here for all the people using to generally paint men as predators or claim women are not : … i  have experienced  1 stop  that hand that this idea is a myth and it pisses me off to see it perpetuated . humans can be evil . get over it .,0,1,2017-11-14,batch_201.json
930549699341254656,930549699341254656,TruthFeedNews,in  case you missed  it : actress accuses james woods with ambiguous sign …,7,8,2017-11-14,batch_201.json
930549689040211968,930549689040211968,SayNO_UNiTE,following the and the social movement hundreds march in hollywood to take a stand against sexual harassment : via,11,31,2017-11-14,batch_201.json
930549640629387265,930549640629387265,MollieWCorbett,calls emails texts . <repeated> every day bring it on .,0,0,2017-11-14,batch_201.json
930549493333819392,930540135577395200,gracels,this is absolute bullshit and perfectly illustrates what a liar and jerk is . …,1,9,2017-11-14,batch_201.json
930549370654806022,930549370654806022,ChildPleez007,women are stepping the fuck up & the fuck out in 2017 .,1,1,2017-11-14,batch_201.json
930549331756711936,930549331756711936,lutherlibby,name names ! if they were every day guys they would be fired and maybe in jail . means this has to end . …,2,1,2017-11-14,batch_201.json
930549326950092801,930549326950092801,AngelaBraden03,righteous . anger . is . powerful .,0,0,2017-11-14,batch_201.json
930549310428729350,930549310428729350,WilburCochran1,facebook suspended my adult news and information page for posting about how the campaign is even addressing sexual harassment in the adult film industry . guess someone missed their morning coffee !,0,0,2017-11-14,batch_201.json
930549178979233792,930549178979233792,navycapital,: race ahead : mpw next gen breaks down fbi releases hate crime stats kaepernick is citizen of …,0,0,2017-11-14,batch_201.json
930549138877321217,930549138877321217,MrsKHuie,failed just like and failed my son . not all police are good guys when it comes to sex crimes against children . reports filed . <repeated> nothing done . …,2,2,2017-11-14,batch_201.json
930549081847373824,930549081847373824,idpetition,well this this is a win . the liked this taking a stand against internet porn . cc it could be the start of a great trend in the new feminism . instead of cc,0,1,2017-11-14,batch_201.json
930549062658600960,930549062658600960,cindygallop,i  have been talking about sexual harassment for years as a business issue and a negative business inhibitor in every industry . i talk to …,3,6,2017-11-14,batch_201.json
930549042970484736,930549042970484736,NaturePhotoShot,wow ! <repeated> i never thought i would see this happen ! the blue wave turns into a tsunami ! …,0,1,2017-11-14,batch_201.json
930548972653105156,930548972653105156,YoGrahamCracker,speaking as a survivor this kind of crap by moore is classic . it ’ s  1 of the many reasons we denial  of  normal ’ t report . and guys like moore bank on that . for many victims it ’ s danged if you do danged if you denial  of  normal ’ t . …,0,0,2017-11-14,batch_201.json
930548966185492480,930548966185492480,Flipzon,look & laugh at these hysterical men crying over the backlash of their disgusting sexist & abusing behavior . were not succ u med victims anymore & you re going down . …,0,1,2017-11-14,batch_201.json
930548944928620545,930548944928620545,AussieYazz,ironic since the west <emphasis> is also notorious at sexism & abuse ! …,0,0,2017-11-14,batch_201.json
930548927287439360,930544257114533888,gamerintifada,still i need to warn you about this …,0,0,2017-11-14,batch_201.json
930548817363128321,930548817363128321,wendyjhowell,well  - no need to shake & cry if u don 't assault women . you re not the victim here . …,0,0,2017-11-14,batch_201.json
930548757447417856,930548757447417856,DeborahDupre,parents : do you know if your child has been or is being groomed ? recognize grooming steps prevent counter - strike [ child sexual a bus w these tools help keep your & other american children safe,4,4,2017-11-14,batch_201.json
930548752552673280,930548752552673280,whatshaneblogs,bill and hillary need to reckon for their lies in this age of and the democratic party needs to at one for this as well …,0,0,2017-11-14,batch_201.json
930548740129218560,930548740129218560,MsMelChen,early supporter : the legal system might not be perfect but it is all we have standing between democracy & anarchy . trial by media may seem justified but it is a long way from real justice . …,19,56,2017-11-14,batch_201.json
930548546595672069,930548546595672069,dustynlee,so very sad to hear about how the women cast & crew of oth were treated . despicable & unforgivable behavior . <repeated> th will always be a refuge for me because of these strong women . much love to them all .,0,0,2017-11-14,batch_201.json
930548434440015874,930548434440015874,FortuneMagazine,race ahead : mpw next gen breaks down fbi releases hate crime stats kaepernick is citizen of the year,2,1,2017-11-14,batch_201.json
930548396800143361,930548396800143361,latimesent,actress elizabeth perkins names james woods on protest sign,0,1,2017-11-14,batch_201.json
930548346187419648,930444469014368256,AussieYazz,really ? check out pretty sure none of them are muslims !,0,0,2017-11-14,batch_201.json
930548338339880960,930548338339880960,DonnamaieWhite,expose these men ! get them out of congress !,0,0,2017-11-14,batch_201.json
930548141597822979,930548141597822979,pop146,late to the game i was working my first year at my job and this guy and his girlfriend come in and order something . as i ’ m serving him he makes lewd gestures with his hands at me . i called over a mgr but they didn ’ t do anything .,0,0,2017-11-14,batch_201.json
930548069564895233,930548069564895233,cbaileynews,tonight : make sure you watch wc jb at  6 p to see the first episode of the  2 part series the power behind . <repeated>,2,3,2017-11-14,batch_201.json
930548023779872768,930548023779872768,NaugleHall,hey all  - sage events is putting on an event tomorrow in response to the movement . check out the details in the attached picture .,0,2,2017-11-14,batch_201.json
930548002996883456,930537429949222912,puzzled_yet,power in numbers . more women felt comfortable coming forward with their stories as part of the movement that followed the hollywood bombs .,0,2,2017-11-14,batch_201.json
930547960269520896,930547960269520896,RuralLiberal,in fact there are two members of congress republican and democrat right now who serve who have been subject to review or have not been subject to review but have engaged in sexual harassment [ congresswoman ] speier said . <repeated> …,2,1,2017-11-14,batch_201.json
930547897166454785,930547897166454785,DiCoach,holly here is my story . … …,0,0,2017-11-14,batch_201.json
930547876081442816,930547876081442816,DonnamaieWhite,* * * * when i was put in a office with a clear view into the urinals ( yep  - they did that ) i objected and they said that it was too expensive to change the door  -  -  - i held up cards with a rating number  0  -  10  - never  10  -  -  - they changed that door in  24 hours . * * * *,0,0,2017-11-14,batch_201.json
930547798877114369,930547798877114369,WhyIHateHR,because it s weird with that no one has started to out the professionals who uses horrible tactics to cover up sexual harrassment s incidents  - maybe it s time,0,0,2017-11-14,batch_201.json
930547467837374466,930547467837374466,EcoWomenOrg,too real .,0,0,2017-11-14,batch_201.json
930547363655102471,930547363655102471,LeftOfStalin,the power of … via,0,0,2017-11-14,batch_201.json
930547345523138560,930327305922027522,marczak_rob,thank you for coming out . i was between the ages of  3 and  7 and it happened over  700 times ( in a foster home ) . all victims initially blame themselves but the worst part was dealing with the aftermath of stockholm syndrome where one really feels complicit .,0,1,2017-11-14,batch_201.json
930547295946391552,930479246090399744,Scruggzy,thanks for sharing this piece as the son of an american female of african  - ancestry ( who climbed barefoot up mountain on her way to a phd ) i painfully celebrate the current attention ! as an empathy  - coach i feel optimistic & hopeful ( cc :,0,0,2017-11-14,batch_201.json
930547285188071426,930547285188071426,mary_anikow,thank you both for your legislation to streamline process for reporting harassment on capitol hill sexual and otherwise . …,0,0,2017-11-14,batch_201.json
930547185170681863,930206730738458625,CuzStoneBlind,wait . <repeated> what ? is there a point or do you frequently use footage some weirdo recorded of families at an amusement park to deflect from your pervy ass,0,0,2017-11-14,batch_201.json
930547172264816640,930547172264816640,NYWomensFdn,see what grantee partner is doing to speak up and support survivors of sexual assault abuse and harassment . to men too : how men can prevent harassment and abuse,2,3,2017-11-14,batch_201.json
930547170008272898,930547170008272898,BreegeB,. is amazing  - how she can write fiction about this  - is incredible . well done . x if half of the contingent could we d all be millionaires …,2,3,2017-11-14,batch_201.json
930547092807876608,930547092807876608,RHAF_HQ,over sued over alleged rapes as web rally reveals more sex assault claims,0,0,2017-11-14,batch_201.json
930546840600276992,930546840600276992,alexip,analysis of the hashtag virality by some very interesting findings …,1,2,2017-11-14,batch_201.json
930546790515982336,930546790515982336,madhaus,weaponizing never lose sight of the <money> purpose  - built mud factory to git bill clinton . a landslide of bad faith accusations make any real ones hard to dig out . or stomach . but like goldberg i thought one story rang true . i believe juanita,0,1,2017-11-14,batch_201.json
930546758916198402,930546758916198402,NydiaVelazquez,good news that anti  - harassment training is becoming mandatory for house staff and members . but it is unfortunate that this wasn t already required . from wall stop  that . to hollywood to washington this problem is pervasive and women everywhere are saying,12,29,2017-11-14,batch_201.json
930546739811057664,930546739811057664,createcultivate,how is blazing a trail from hollywood to washington …,1,0,2017-11-14,batch_201.json
930546737852440578,930546737852440578,mediaor,[ the register ] over sued over alleged rapes as web rally reveals more sex assault claims,0,0,2017-11-14,batch_201.json
930546627307360256,930546627307360256,SarahBHoll,i have my second stream tonight ! i ll be talking about and boundary setting for survivors . want to challenge the good survivor narrative ? this stream is for you . tune in at  8 pm est !,5,4,2017-11-14,batch_201.json
930546511892672512,930546511892672512,ResilienceChi,raisman asked people who had experienced assault abuse or harassment to stand if they wanted . cardenas then asked people to stand who had seen those in their lives go through similar experiences . not a single person was still seated .,2,4,2017-11-14,batch_201.json
930546501960589312,930546501960589312,Dizzyeek,over sued over alleged rapes as web rally reveals more sex assault claims ride  - hailing business blamed for indi …,0,0,2017-11-14,batch_201.json
930546493609484288,930546493609484288,neogaia,sparked by campaign sexual assault survivors & allies rally and march in hollywood …,0,0,2017-11-14,batch_201.json
930546378513813505,930546378513813505,HunEbadger_luv,they relish : when the boss is tossed you smirk in ’ gherkin “ brined ” cranston  - get lost,0,0,2017-11-14,batch_201.json
930546363280093184,930273374378582016,inkandchocolate,thanks for speaking out .,0,0,2017-11-14,batch_201.json
930546215913250821,930546215913250821,jinksgirl,how does a man defend himself against women accusing him of sexual misconduct from  20 + years ago ? whatever happened to innocent until proven guilty ?,3,1,2017-11-14,batch_201.json
930546152868667393,930546152868667393,JennyTxfan,finally ! my whole life i ’ ve watched women only talk to each other about their powerlessness against a system that refused to believe them . we aren ’ t slut for i it up …,0,0,2017-11-14,batch_201.json
930546111932239872,930546111932239872,adamrcohen,my moment … by,0,0,2017-11-14,batch_201.json
930546059947970565,930546059947970565,4holmDarwin,where is the movement ? …,0,0,2017-11-14,batch_201.json
930546053824335872,930546053824335872,iHearYou_NoMore,please show your support by posting these in response to  - we are listening,0,0,2017-11-14,batch_201.json
930545574411165697,930545574411165697,DataCamp,what can data science tell us about tweets with the hashtag ? this text  - mining analysis by gives us some interesting insights into the spread of this movement .,13,25,2017-11-14,batch_201.json
930545425190227968,930272008633327616,yugethoughts,timing on movement,0,0,2017-11-14,batch_201.json
930545298082029573,930539979264098308,sgalicastro,so only now the great crowd will take a look at clinton because he can no longer be of any use to the party . how many disavowed menendez with  0 mention of his dalliance in dr,0,0,2017-11-14,batch_201.json
930545265366523905,930545265366523905,ZodiacLife,the latest the celebrity sagittarius daily ! …,0,0,2017-11-14,batch_201.json
930545259318214656,930194588769378304,KCoopAnderson,farah you know what you did to me ! you should be ashamed !,0,2,2017-11-14,batch_201.json
930545178997276672,930545178997276672,YingYangMind,instant  message  61 abused on up since age  4  7 years therapy back in it . as adult it s switched to colonial racists sex abusing rcmp cop pinched my nipple ! no help so i shout everyone i talk to is about that cop . <repeated> he moved rather quickly still an abuser to the next native eyes ! * …,0,0,2017-11-14,batch_201.json
930545056263688192,930544397028151298,nanamic52,disgraceful . <repeated> and they want to know why women are afraid to come forward to speak out ? <repeated> how many at last count ? we are not playthings and we are not  2 and class citizens . <repeated> if it weren t for women men would not exist ! <repeated>,0,0,2017-11-14,batch_201.json
930544994548682757,930544994548682757,TheCAASE,if has taught us anything it s that we desperately need to figure out how to fix our broken sexual culture . looking forward to reading unscrewed : women sex power and how to stop letting the system screw us all,0,0,2017-11-14,batch_201.json
930544953482149889,930544953482149889,NiceChess757,an open letter to editors rejecting submissions by victims : treat us as you would,1,1,2017-11-14,batch_201.json
930544838986076161,930544838986076161,Dorothy42720937,in light of me too campaign commons urges senate to pass sex assault training bill …,0,0,2017-11-14,batch_201.json
930544823467159553,930544823467159553,KathySelbrede,church is the most unsafe hurtful place to share sexual assault . they protect their own predators and blame their victims crushing victims with forgiveness scripture and silence mandates . you might as well jump off a bridge .,1,0,2017-11-14,batch_201.json
930544770266513408,930544770266513408,ihashtagts,for every harvey weinstein there s a hundred more men doing the exact same thing .,0,1,2017-11-14,batch_201.json
930544759797682176,930544759797682176,_Biofeedback,reading : over sued over alleged rapes as web rally reveals more sex assault claims,0,0,2017-11-14,batch_201.json
930544712028708864,930544712028708864,TacoNightAudio,this week and christina laf on join taco talk . to quote christina we discuss comedy in the age of the ways we hurt each other and how were going to patch the hole in the spaceship before we all run out of air ! you don 't want   to miss this one !,1,4,2017-11-14,batch_201.json
930544401943740416,930544401943740416,JewishGentle7,as a man i can feel the sadness underneath all the anger . instant  message sorry .,0,1,2017-11-14,batch_201.json
930544374596997125,930544374596997125,KISSMediaCo,have you been sexually abused ?,0,0,2017-11-14,batch_201.json
930544371178655745,930544371178655745,martavision,have you been sexually abused ?,0,0,2017-11-14,batch_201.json
930544370327212032,930544370327212032,rogerscott,have you been sexually abused ?,0,0,2017-11-14,batch_201.json
930544370272612353,930544370272612353,ColinBBaker,have you been sexually abused ?,0,0,2017-11-14,batch_201.json
930544370180337665,930544370180337665,DrJoeHaraszti,have you been sexually abused ?,0,0,2017-11-14,batch_201.json
930544367676276736,930543542547578880,KellyWalpole,within seconds of it being there,0,0,2017-11-14,batch_201.json
930544336130932736,921972195152269313,pineapplepopup,that ’ s awful . i have removed my over application after watching that,1,1,2017-11-14,batch_201.json
930544295454629888,930544295454629888,karlboll,whenever someone asks my view of the movement this is what i tell them about .,0,0,2017-11-14,batch_201.json
930544255633944576,930542694694293510,_HannaHead_,it s all well and good tweeting in support of posts but create an atmosphere where you re friends know  1 . you won t accept poor behaviour &  2 . that they can confide in you and be trusted and valued .,0,0,2017-11-14,batch_201.json
930544253544964096,930544253544964096,UKCIO,over sued over alleged rapes as web rally reveals more sex assault claims ( register ),0,0,2017-11-14,batch_201.json
930544232560865280,930544232560865280,PotterWho33,i was  10 then again at  22 and again at  29 . <repeated>,0,0,2017-11-14,batch_201.json
930544214785626113,930543422334816256,Ale_chioc,always stand with the victims and survivors . it is it is let s fight this awful dark side of human beha ivor regardless of political opinion race gender or anything . i always will !,0,1,2017-11-14,batch_201.json
930544179201134592,930544179201134592,Brksaj1,it s going   to be lot when the left starts taking clinton s accusers seriously,0,1,2017-11-14,batch_201.json
930544178685267968,930173640209043456,JustinSowles,seemingly an alinsky attack piggy backing the sensation,0,0,2017-11-14,batch_201.json
930544147500556290,930485479472095233,pluviophile7128,they shouldn t be allowed a shred of power . they will always abuse it . people like that don 't change .,2,50,2017-11-14,batch_201.json
930544133470638082,930544133470638082,potushill,roy moore s supporters say the professional  - life movement is about protecting the unborn not actual children …,1,1,2017-11-14,batch_201.json
930544073387266048,930036441433985024,tedolsen,always good to point out relevant scripture ! but i do wonder amid awareness of how the powerful abuse without witnesses and how rare it is for abused women to be believed whether false accusation is really more common ( or worse ) than impunity . thoughts ?,0,1,2017-11-14,batch_201.json
930544039190921216,930544039190921216,OneSidedCNNDick,it was on <date> if anyone s counting . …,0,0,2017-11-14,batch_201.json
930544032303812608,930544032303812608,tapati,elizabeth perkins names james woods on protest sign,0,0,2017-11-14,batch_201.json
930543900833538048,930505807057256460,azariarachel,good meeting with you and discussing . but labeling products is a tragic mistake and will only encourage hate instead of cooperation . would love to discuss other measures that are more in line with the complicated reality in the middle east .,0,2,2017-11-14,batch_201.json
930543791106338816,930543422334816256,X_crossss,that s very important . real men take care of women,0,1,2017-11-14,batch_201.json
930543729848360960,930543729848360960,page_lie,yeah “ brother ” no thanks ! …,0,0,2017-11-14,batch_201.json
930543680410275840,930531468010455041,John_Baron_,yeah the thing is most of the people involved ( men ) admitted to it .,0,0,2017-11-14,batch_201.json
930543587984592897,930543587984592897,cindygallop,her huffington post fellowship was her first job out of college and she remembers feeling confused as to why the editor of the entire newsroom was sending her flirty messages . …,0,1,2017-11-14,batch_201.json
930543432380178433,930543432380178433,sex_abuse_news,talking about my traumatic sexual assault …,1,1,2017-11-14,batch_201.json
930543422334816256,930543422334816256,HeForShe,men are responding to,64,148,2017-11-14,batch_201.json
930543394488688640,930543394488688640,OneSidedCNNDick,once again i tried telling everyone & no one listened . …,0,0,2017-11-14,batch_201.json
930543374997901312,930543374997901312,cindygallop,when an editor reportedly pointed out to son i that the group of fellows was predominantly white blonde women son i reportedly responded in a semi  - joking manner “ yeah i ’ m using it to find myself a wife . ” …,0,0,2017-11-14,batch_201.json
930543366294659074,930543366294659074,meg_wagoner,i think twitter has become a safer place for women to share their stories than the church . brothers and sisters in christ we have much work to do .,0,7,2017-11-14,batch_201.json
930543318106288128,930543318106288128,DeepCrypter2,. to her tapioca  - wrinkled body lifetime unlimited access granted by crooked in the dark no bathing suits or pictures to for <money> m donation,0,1,2017-11-14,batch_201.json
930543169737019394,930543169737019394,Sean_Olsen,that s not how works . …,0,0,2017-11-14,batch_201.json
930542994792632320,930542994792632320,tbaker1968,the latest the gallery 32 gazette ! …,0,0,2017-11-14,batch_201.json
930542826273824768,930273374378582016,caz_floynter_91,i  have loved oth for many years now and to hear that the ladies of the show have suffered be there  soon leaves me feeling so angry for you . thank   you for opening up . his to   represent is in tatters the weight is off your shoulders . you all can have the last laugh . much love x,0,0,2017-11-14,batch_201.json
930542749341900800,930512659748966409,militarymom4evr,love how you show your beautiful wife an amazing woman support . and for support to all ladies of you re kind soul thank you for being you an amazing man . also a survivor myself . yes will get loud .,0,0,2017-11-14,batch_201.json
930542631591010304,930542631591010304,the_fbomb,what to do when you experience sexual harassment at work : via,1,1,2017-11-14,batch_201.json
930542456084430848,929774889279610885,infoanrchy,and strike another victory . another suicide to add a notch to the belt of hateful,0,1,2017-11-14,batch_201.json
930542313008517120,930196039247699970,NovemberBlue347,zero doubt this is all going to get much much worse . it s about damn time,0,1,2017-11-14,batch_201.json
930542204015259649,930542204015259649,arjunbahree,over sued over alleged rapes as web rally reveals more sex assault claims :,0,0,2017-11-14,batch_201.json
930542163200561153,930542163200561153,_silvino_,mpw next gen breaks down fbi releases hate crime stats kaepernick is citizen of the year,0,0,2017-11-14,batch_201.json
930542118048804866,930542118048804866,girlology,getting blunt with my because . powerful advice from on empowering your kids .,1,4,2017-11-14,batch_201.json
930541998209200128,930541998209200128,jimmydickbutter,“ this was a publicity stunt that went to far . put in pulled a harvey weinstein on me this weekend . …,0,0,2017-11-14,batch_201.json
930541959948550144,930541959948550144,SoulConnectNow,we are offering a powerful healing clinic on <date> . men welcome ! w / details & rsvp :,2,3,2017-11-14,batch_201.json
930541928935964673,930541928935964673,malligao,new episode of is out . listen to and me talking about the media and surviving voices right here :,0,0,2017-11-14,batch_201.json
930541903661056000,930541903661056000,AshleyTappan,shares and about being a world class athlete you rock hope !,0,2,2017-11-14,batch_201.json
930541900456751105,930541900456751105,feelehane,just finished listening to episode with jo brand . great episode . funny & great ideas for dealing with idiots,0,0,2017-11-14,batch_201.json
930541865623064577,930541865623064577,IAmSophiaNelson,these members of congress should be exposed not protected . out them . so they can be censured or worse . we will never stop sexual assault by powerful men unless we start naming names and making them accountable for their conduct .,2,12,2017-11-14,batch_201.json
930541816159621120,930531468010455041,John_Baron_,the fact that so many women have come out in hollywood the movement and that there were a wapo reporters in the are a after the primaries a long with  30 + cor rob orators tons of teen girls his colleagues and the mall saying he was banned doesn t mean anything ?,0,0,2017-11-14,batch_201.json
930541753198882816,930541753198882816,alyceyoungblood,we had to come so far to reach a moment . for myself i can recognize some powerful guides a long the way ( especially time and twitter ) and writing has been and continues to be on that list . …,0,2,2017-11-14,batch_201.json
930541449141157889,930541449141157889,KarenMKunkle,i just threw out all james dobson & franklin graham crap from my house because as a rape and abuse survivor i will not allow their shit in my home . throw in prison now because he is a child molester . …,2,17,2017-11-14,batch_201.json
930541441935294464,930539731959582722,lonelydoll,even if it were a decent apology why did it take him  26 years & an impending presidential run in the wake of the ongoing revelations ? oh wait that question kind   of answers itself .,0,0,2017-11-14,batch_201.json
930541358145708032,930541358145708032,Talk121Chat,is my favorite fetish . so much fun . had a great time . thanks to everybody & the moderators . more than just,0,1,2017-11-14,batch_201.json
930541289522819072,930541289522819072,NanaBjoernlund,“ allowing to go viral is the biggest mistake the establishment ever made ” by caitlin johnstone …,0,1,2017-11-14,batch_201.json
930541274955964416,930541274955964416,celebskart,lauren sivan stills at women ’ s march in hollywood,0,0,2017-11-14,batch_201.json
930541264730288129,930525017569406976,selene_babaar,many women myself included never excused bill ’ s behavior . no one listened because he was a white man in power . that ’ s typically what happens . the movement is finally making so many women heard that have either never spoken up or have been calling it out for years .,0,0,2017-11-14,batch_201.json
930541218748092417,930541218748092417,ilves,hate to say it but with highlighting all this behaviour maybe it ’ s time to look at that whole situation again . <repeated>,0,0,2017-11-14,batch_201.json
930541192286232576,930541192286232576,hangofwednesday,listening to |  73 . weinstein culture part with jo brand …,0,0,2017-11-14,batch_201.json
930541177320951811,930541177320951811,growcyber,over sued over alleged rapes as web rally reveals more sex assault claims,0,0,2017-11-14,batch_201.json
930541072681504769,930541072681504769,IAmSophiaNelson,these revelations about members of congress harassing exposing themselves to women and the like in  2017 are appalling . but not surprising . i worked on the house groc  1997  -  1999 and interned in the us senate in  1989 house in  1984 in high school  -  - it s sadly all true .,3,7,2017-11-14,batch_201.json
930541070903070720,930541070903070720,PhoolanTheMovie,now funding on phool an . click here to hear her story of abuse revenge & transformation . <repeated>,5,2,2017-11-14,batch_201.json
930541057925824512,930541057925824512,kitkat232455,i got fired & had to drop out of post grad . classes fort collins . my boss of bosses said most women want to be beaten . & wouldn t take it back . started hugging me . <repeated> …,0,0,2017-11-14,batch_201.json
930540930381307904,930540930381307904,Kane007,watch on how media under represents & portrays women,0,0,2017-11-14,batch_201.json
930540896277467137,930540896277467137,ClaytonTimes,who won the women of the movement senate republicans and the stop  that . louis economy . brought to you by,0,0,2017-11-14,batch_201.json
930540864157335553,930540864157335553,Jenfeds73,wow it s coming out that the us government is full of pervy old men . shocking said no woman ever .,0,1,2017-11-14,batch_201.json
930540836818784256,930448991715598336,AynRandPaulRyan,please don 't think your story is too mild compared to the ones posted today in this thread . women everywhere have experienced a lifetime of normalization of terrible behavior by men from childhood through adulthood . it can make us doubt ourselves . don 't let them win .,66,172,2017-11-14,batch_201.json
930540809245679617,930527823789527040,kitzkatz72,mary mary it s because of people like you why victims stay silent it s because of men like moore in powerful position that women stay quiet either way you it s ignorant or vile people like you & moore who make any victim stay quiet ! but no more,0,1,2017-11-14,batch_201.json
930540750936342528,930540750936342528,ProgressiveYES,watch anita hill and aly raisman share their stories on stage together … via,0,0,2017-11-14,batch_201.json
930540696955650048,930540696955650048,thegubugazzette,i grew up in the same culture which replaced the power of god with the power of the law and money . i was told to stay silent or colgan would use the law and his wealth to ruin my life . …,1,1,2017-11-14,batch_201.json
930540673148882949,930540673148882949,robyancey,hate crimes up nationally by almost <percent> over  6  0 k + people will die and countless families be destroyed from opioid addiction this year & – the gospel speaks to these realities and the church should too .,2,3,2017-11-14,batch_201.json
930540650638004226,930540650638004226,Owlfaces,here we go . it ’ s been like waiting at the top of a roller coaster for the drop . ad ladies ; if you have stories drop them . i will be publishing mine . …,0,0,2017-11-14,batch_201.json
930540498057646080,930540498057646080,ChicagoAnalysis,fact to keep sharing from via : sexual abuse is more about power than sex,0,2,2017-11-14,batch_201.json
930540476284985344,930540476284985344,emilyinpublic,so far  964 people have helped me raise <money>  615 to i  have said it before & i ll say it again : this is amazing . please keep let s put my in where he belongs .,2,4,2017-11-14,batch_201.json
930540446388047873,930540446388047873,SallyBMetal,mother s often blew off stories of molestation . weakness governs this reaction . for me i had s very frank conversation w my son and daughter about saying no what to look for and most importantly . if they were to tell me something happened . my response i believe you ! …,0,0,2017-11-14,batch_201.json
930540328150536192,930540328150536192,WomanInWake,apparently is too real for when instant  message harassed and report it never seems to violate their community standards ; but heaven forbid a man or two gets called out .,2,1,2017-11-14,batch_201.json
930540242913939459,930540242913939459,TheRegister,over sued over alleged rapes as web rally reveals more sex assault claims,4,2,2017-11-14,batch_201.json
930540241210966016,930540241210966016,ElReg,over sued over alleged rapes as web rally reveals more sex assault claims,0,0,2017-11-14,batch_201.json
930540151444406272,930540151444406272,socalscot5,in this age i can ’ t stop thinking about how president bill clinton is not coming up .,0,0,2017-11-14,batch_201.json
930540014164836353,930540014164836353,KimberlyNalder,flawless logic ! could also solve pedophilia by ceasing to have children . drunk driving ? only drunks can drive ! problems solved ! …,0,1,2017-11-14,batch_201.json
930539979264098308,930539979264098308,JamesRosenTV,on does the wave of sexual harassment allegations mean a reckoning for and feminists like yes say of and of we also interview the great,23,73,2017-11-14,batch_201.json
930539960179945472,930539960179945472,AthenaCamps,wnba star breanna stewart joins the movement saying ‘ courage is contagious ’ via …,0,0,2017-11-14,batch_201.json
930539863144665089,930539863144665089,isDonaldTrump,of being a star and grabbing all the pu $ $ y i want !,0,0,2017-11-14,batch_201.json
930539403621142528,930539403621142528,LynoxATL,speaker paul ryan says house to require lawmakers to get training to prevent sexual harassment .,0,2,2017-11-14,batch_201.json
930539359559921665,930539359559921665,JennVasquez_DC,new : the u . s . house of representatives will implement mandatory training for lawmakers and staff on preventing sexual assault and discrimination .  - per house,0,0,2017-11-14,batch_201.json
930539270930092034,930539270930092034,heyheyheysis,this is absolutely heartbreaking . …,0,2,2017-11-14,batch_201.json
930539182920941568,930539182920941568,AllenJWilson,it ’ s been  9 days you were silent on harassment allegations that rocked sacramento and you want to be governor . leadership is more than talk but acting as well . …,1,1,2017-11-14,batch_201.json
930538850090344448,930538850090344448,ormacheatuco,social media expert greta van susteren : the trend fox news and a boy named  -,0,0,2017-11-14,batch_201.json
930538825725734912,930538825725734912,SabaDabbaDoo,my friend gives a brilliant explanation of why victims of power abuse don 't always seek justice due to the systematic hierarchies in place . read up …,0,0,2017-11-14,batch_201.json
930538824756813824,930538824756813824,feminist_breed,the future is female,1,2,2017-11-14,batch_201.json
930538709795069952,930538709795069952,pqpolitics,alicia vikander among nearly  600 swedish actresses calling out sex abuse in film theater inspired by the movement … via,0,0,2017-11-14,batch_201.json
930538493704658945,929839017041862657,WhateverDearest,seems like bryan cranston will probably be the next one outed .,0,0,2017-11-14,batch_201.json
